country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","18-04-2026 17:00:00",28.194909,76.862296,NO2,12,48,29
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","18-04-2026 17:00:00",28.018792,73.292658,SO2,1,7,4
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","18-04-2026 17:00:00",11.9309,79.8027,PM2.5,2,22,7
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","18-04-2026 17:00:00",9.865935,78.022669,NH3,9,9,9
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","18-04-2026 17:00:00",11.4068288,76.7138973,NO2,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","18-04-2026 17:00:00",11.4068288,76.7138973,SO2,NA,NA,NA
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","18-04-2026 17:00:00",11.258242,77.552761,NO2,11,12,12
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","18-04-2026 17:00:00",11.258242,77.552761,NH3,3,4,4
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","18-04-2026 17:00:00",9.36399,78.831977,OZONE,3,4,4
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","18-04-2026 17:00:00","8.816428 ",78.099039,SO2,2,14,8
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","18-04-2026 17:00:00","8.816428 ",78.099039,OZONE,25,33,31
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","18-04-2026 17:00:00",17.460103,78.334361,NH3,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","18-04-2026 17:00:00",17.470431,78.566959,OZONE,12,58,47
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","18-04-2026 17:00:00",17.518400,78.278777,PM2.5,43,68,51
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","18-04-2026 17:00:00",24.5886166,73.6321397,SO2,4,16,7
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","18-04-2026 17:00:00",27.338530,88.614099,PM10,NA,NA,NA
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","18-04-2026 17:00:00",27.338530,88.614099,SO2,1,1,1
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","18-04-2026 17:00:00",27.338530,88.614099,CO,6,16,12
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","18-04-2026 17:00:00",13.0664,"80.2112 ",PM2.5,2,40,11
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","18-04-2026 17:00:00",13.0664,"80.2112 ",NH3,1,2,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","18-04-2026 17:00:00",13.1278,80.2642,PM10,9,188,60
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-04-2026 17:00:00",13.1662,80.2584,NO2,3,7,5
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-04-2026 17:00:00",13.1662,80.2584,CO,36,45,43
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-04-2026 17:00:00",13.1662,80.2584,OZONE,18,96,21
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","18-04-2026 17:00:00",13.164544,80.26285,PM10,20,58,38
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","18-04-2026 17:00:00",26.031443,76.359327,CO,24,119,29
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","18-04-2026 17:00:00",27.608912,75.153302,PM10,52,215,117
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","18-04-2026 17:00:00",24.885261,72.857549,PM10,33,91,64
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","18-04-2026 17:00:00",24.885261,72.857549,CO,1,24,5
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","18-04-2026 17:00:00",29.931624,73.864511,PM2.5,33,72,50
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","18-04-2026 17:00:00",29.931624,73.864511,PM10,80,149,113
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","18-04-2026 17:00:00",29.931624,73.864511,OZONE,5,154,102
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","18-04-2026 17:00:00",26.159933,75.780517,NO2,8,103,28
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","18-04-2026 17:00:00",26.9164092,75.7994901,OZONE,19,101,89
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","18-04-2026 17:00:00",26.786682,75.827928,OZONE,9,124,113
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","18-04-2026 17:00:00",26.960669,75.771817,PM10,42,233,126
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","18-04-2026 17:00:00",26.960669,75.771817,NO2,4,131,41
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","18-04-2026 17:00:00",26.960669,75.771817,OZONE,2,101,90
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","18-04-2026 17:00:00",26.9502929,75.730943,PM2.5,67,225,124
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","18-04-2026 17:00:00",26.9502929,75.730943,NO2,33,112,55
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","18-04-2026 17:00:00",26.9502929,75.730943,NH3,7,20,12
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","18-04-2026 17:00:00",26.9502929,75.730943,SO2,3,50,23
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","18-04-2026 17:00:00",25.14389,75.821256,CO,9,108,38
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","18-04-2026 17:00:00",27.213494,73.734444,NO2,9,46,23
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","18-04-2026 17:00:00",27.213494,73.734444,NH3,NA,NA,NA
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","18-04-2026 17:00:00",27.213494,73.734444,SO2,5,20,10
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","18-04-2026 17:00:00",25.771061," 73.340227",NO2,10,21,15
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","18-04-2026 17:00:00",25.771061," 73.340227",CO,8,58,26
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","18-04-2026 17:00:00",25.036360,73.883502,PM10,20,121,73
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","18-04-2026 17:00:00",26.253384,72.976571,PM2.5,12,53,30
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","18-04-2026 17:00:00",26.253384,72.976571,CO,14,20,16
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","18-04-2026 17:00:00",26.506177,77.025989,SO2,1,5,3
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","18-04-2026 17:00:00",25.164090,75.858137,NH3,NA,NA,NA
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","18-04-2026 17:00:00",25.196024,75.855668,PM10,60,218,113
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","18-04-2026 17:00:00",25.196024,75.855668,NO2,20,141,62
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","18-04-2026 17:00:00",12.9533,80.2357,SO2,2,8,5
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","18-04-2026 17:00:00",13.0052189,80.2398125,SO2,5,7,6
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","18-04-2026 17:00:00",10.942451,76.978996,PM10,59,72,64
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","18-04-2026 17:00:00",10.942451,76.978996,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","18-04-2026 17:00:00",13.4127,80.1081,NH3,1,1,1
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","18-04-2026 17:00:00",26.902909,75.836858,SO2,2,40,23
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","18-04-2026 17:00:00",26.843698,75.766894,PM2.5,22,140,64
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","18-04-2026 17:00:00",26.9164092,75.7994901,PM2.5,67,119,86
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","18-04-2026 17:00:00",26.9164092,75.7994901,NO2,1,76,15
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","18-04-2026 17:00:00",26.9164092,75.7994901,NH3,21,98,45
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","18-04-2026 17:00:00",24.588397,76.172782,SO2,4,66,15
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","18-04-2026 17:00:00",26.268249,73.0193853,PM10,32,142,77
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","18-04-2026 17:00:00",26.268249,73.0193853,NO2,16,30,21
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","18-04-2026 17:00:00",26.268249,73.0193853,SO2,2,16,8
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","18-04-2026 17:00:00",27.169338,78.03582,SO2,85,103,96
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","18-04-2026 17:00:00",27.19862,77.92066,NO2,10,10,10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","18-04-2026 17:00:00",27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","18-04-2026 17:00:00",27.19862,77.92066,SO2,1,26,8
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","18-04-2026 17:00:00",27.19862,77.92066,OZONE,11,14,12
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","18-04-2026 17:00:00",28.964949,77.278761,NO2,10,31,17
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","18-04-2026 17:00:00",28.964949,77.278761,CO,12,104,95
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","18-04-2026 17:00:00",28.359581,79.414455,PM2.5,25,74,46
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","18-04-2026 17:00:00",28.359581,79.414455,PM10,27,79,49
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","18-04-2026 17:00:00",28.38910936,79.42963708,PM2.5,15,46,24
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","18-04-2026 17:00:00",28.406963,77.849831,PM2.5,4,98,46
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","18-04-2026 17:00:00",28.406963,77.849831,CO,20,58,50
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","18-04-2026 17:00:00",17.518400,78.278777,NO2,6,20,13
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","18-04-2026 17:00:00",17.518400,78.278777,NH3,2,5,3
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","18-04-2026 17:00:00",17.518400,78.278777,OZONE,26,85,74
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","18-04-2026 17:00:00",17.5316895,78.218939,CO,17,88,66
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","18-04-2026 17:00:00",17.5316895,78.218939,OZONE,17,24,22
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","18-04-2026 17:00:00",17.585705,78.126199,SO2,12,18,14
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","18-04-2026 17:00:00",17.393559,78.339194,NO2,15,18,16
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","18-04-2026 17:00:00",17.393559,78.339194,NH3,2,3,2
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","18-04-2026 17:00:00",17.393559,78.339194,SO2,13,17,15
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","18-04-2026 17:00:00",17.544899,78.486949,NO2,13,16,15
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","18-04-2026 17:00:00",17.544899,78.486949,NH3,2,3,2
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","18-04-2026 17:00:00",17.544899,78.486949,CO,16,42,20
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","18-04-2026 17:00:00",28.725645,77.749675,PM10,27,293,111
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-04-2026 17:00:00",25.4547,78.6039,PM10,51,130,90
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-04-2026 17:00:00",25.4547,78.6039,NO2,6,6,6
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-04-2026 17:00:00",25.4547,78.6039,SO2,9,44,18
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-04-2026 17:00:00",25.4547,78.6039,OZONE,4,15,8
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","18-04-2026 17:00:00",26.428282,80.327067,PM2.5,6,154,72
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","18-04-2026 17:00:00",26.428282,80.327067,NH3,3,3,3
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","18-04-2026 17:00:00",26.509954,80.249612,PM10,66,200,120
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","18-04-2026 17:00:00",26.509954,80.249612,SO2,13,27,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","18-04-2026 17:00:00",26.4703136,80.3229863,SO2,4,19,12
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","18-04-2026 17:00:00",17.429398,78.569354,NH3,5,7,5
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","18-04-2026 17:00:00",17.429398,78.569354,OZONE,25,41,37
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","18-04-2026 17:00:00",17.37206,78.50864,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","18-04-2026 17:00:00",17.528544,78.286195,NO2,10,18,13
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","18-04-2026 17:00:00",17.4559458,78.4332152,SO2,1,31,11
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","18-04-2026 17:00:00",17.417094,78.457437,NH3,4,6,5
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","18-04-2026 17:00:00",17.349694,78.451437,PM2.5,50,129,77
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","18-04-2026 17:00:00",17.349694,78.451437,NO2,4,14,8
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","18-04-2026 17:00:00",23.8175497,91.2726974,NH3,2,7,5
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","18-04-2026 17:00:00",23.8175497,91.2726974,CO,8,30,20
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","18-04-2026 17:00:00",27.19865833,78.00598056,PM2.5,33,220,78
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","18-04-2026 17:00:00",27.19865833,78.00598056,NO2,8,15,10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","18-04-2026 17:00:00",27.19412,77.96237,NO2,34,36,35
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","18-04-2026 17:00:00",27.19412,77.96237,NH3,8,39,20
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","18-04-2026 17:00:00",27.19412,77.96237,CO,10,42,13
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","18-04-2026 17:00:00","28.739153 ","77.273668 ",CO,43,64,51
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-04-2026 17:00:00",26.730136,83.433859,PM10,17,140,95
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","18-04-2026 17:00:00",28.47272,77.482000,PM2.5,12,141,60
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","18-04-2026 17:00:00",28.47272,77.482000,CO,22,62,32
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","18-04-2026 17:00:00",28.557054,77.453663,PM2.5,14,325,120
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","18-04-2026 17:00:00",28.61119,77.34206,PM2.5,166,380,318
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","18-04-2026 17:00:00",28.2348927,77.8683002,NO2,12,13,12
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","18-04-2026 17:00:00",28.2348927,77.8683002,SO2,10,11,10
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","18-04-2026 17:00:00",26.868120,81.005119,SO2,11,12,12
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","18-04-2026 17:00:00",26.906111,80.948222,NO2,27,32,30
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","18-04-2026 17:00:00",27.1594,78.3953,PM2.5,30,329,101
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","18-04-2026 17:00:00",27.1594,78.3953,PM10,43,337,121
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","18-04-2026 17:00:00","28.694528 ","77.494705 ",PM10,71,463,153
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","18-04-2026 17:00:00",27.169338,78.03582,NO2,30,39,34
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","18-04-2026 17:00:00",25.32393,82.99687,OZONE,3,10,8
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","18-04-2026 17:00:00",27.5714090,77.6557570,PM2.5,17,96,37
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","18-04-2026 17:00:00",27.5714090,77.6557570,SO2,21,48,32
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","18-04-2026 17:00:00",30.269444,78.044167,PM2.5,31,99,55
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","18-04-2026 17:00:00",30.269444,78.044167,CO,6,7,6
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","18-04-2026 17:00:00",30.075911,78.2859547,NO2,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","18-04-2026 17:00:00",30.075911,78.2859547,OZONE,64,64,64
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","18-04-2026 17:00:00",23.685297,86.945968,PM10,33,79,55
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","18-04-2026 17:00:00",25.494,81.863,CO,12,33,18
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","18-04-2026 17:00:00",25.494,81.863,OZONE,1,48,37
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","18-04-2026 17:00:00","25.44919916 ","81.82735986 ",CO,20,70,24
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","18-04-2026 17:00:00",25.3505986,82.9083074,PM10,10,215,148
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","18-04-2026 17:00:00",25.3505986,82.9083074,SO2,10,13,11
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","18-04-2026 17:00:00",25.301778,82.996789,CO,12,73,18
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","18-04-2026 17:00:00",25.262326,82.995408,PM2.5,16,76,44
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","18-04-2026 17:00:00",25.32393,82.99687,PM10,60,188,116
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","18-04-2026 17:00:00","28.972677 ","77.641018 ",PM10,72,204,131
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-04-2026 17:00:00",29.063510,77.709723,PM10,NA,NA,NA
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","18-04-2026 17:00:00","28.798171 ","77.540243 ",PM10,51,476,148
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","18-04-2026 17:00:00","28.798171 ","77.540243 ",NO2,22,73,40
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","18-04-2026 17:00:00",28.83526,78.74460,OZONE,15,55,39
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","18-04-2026 17:00:00",28.840739,78.697531,NH3,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","18-04-2026 17:00:00",28.840739,78.697531,SO2,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","18-04-2026 17:00:00",28.88528,78.73880,PM2.5,27,88,51
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","18-04-2026 17:00:00",23.685297,86.945968,CO,25,48,38
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","18-04-2026 17:00:00",23.6979360,86.9443950,PM2.5,16,37,27
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","18-04-2026 17:00:00",23.6181830,87.1057180,SO2,2,5,3
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","18-04-2026 17:00:00",23.6181830,87.1057180,CO,2,14,6
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","18-04-2026 17:00:00",23.616515,87.119133,NH3,3,4,4
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","18-04-2026 17:00:00",23.616515,87.119133,CO,63,137,94
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","18-04-2026 17:00:00",22.7605581,88.3617589,PM2.5,20,71,36
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","18-04-2026 17:00:00",22.7605581,88.3617589,OZONE,10,42,32
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","18-04-2026 17:00:00",26.906111,80.948222,CO,28,108,40
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","18-04-2026 17:00:00",26.8458805,80.9365541,PM10,61,403,192
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","18-04-2026 17:00:00",26.8458805,80.9365541,NH3,13,21,16
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","18-04-2026 17:00:00",26.83399722,80.8917361,NO2,51,59,54
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","18-04-2026 17:00:00",28.9535882,77.7622941,CO,16,90,34
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","18-04-2026 17:00:00",28.6245479,77.3577104,PM2.5,22,321,125
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","18-04-2026 17:00:00",28.5898,77.3101,PM2.5,11,324,113
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","18-04-2026 17:00:00",28.5898,77.3101,PM10,51,444,162
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","18-04-2026 17:00:00",25.425602,81.917152,CO,14,57,22
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","18-04-2026 17:00:00",25.425602,81.917152,OZONE,17,51,45
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","18-04-2026 17:00:00",25.494,81.863,NO2,12,12,12
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","18-04-2026 17:00:00",23.549395,87.300496,PM2.5,35,58,46
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","18-04-2026 17:00:00",23.549395,87.300496,NO2,24,31,26
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","18-04-2026 17:00:00",23.549395,87.300496,NH3,1,3,2
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","18-04-2026 17:00:00",22.554954,88.292568,PM10,37,60,48
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","18-04-2026 17:00:00",28.88528,78.73880,PM10,43,419,111
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","18-04-2026 17:00:00",28.88528,78.73880,NO2,15,16,16
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","18-04-2026 17:00:00",28.856664,78.772638,NH3,5,6,6
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","18-04-2026 17:00:00",28.856664,78.772638,OZONE,13,16,14
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","18-04-2026 17:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","18-04-2026 17:00:00",28.802625,78.753728,OZONE,26,74,47
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","18-04-2026 17:00:00",28.5447608,77.3231257,PM10,40,342,133
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","18-04-2026 17:00:00",22.6025571,88.3105664,OZONE,10,49,40
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","18-04-2026 17:00:00",22.611968,88.347422,PM2.5,30,174,67
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","18-04-2026 17:00:00",22.611968,88.347422,NO2,4,32,14
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","18-04-2026 17:00:00",22.611968,88.347422,SO2,10,18,13
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","18-04-2026 17:00:00",22.611968,88.347422,CO,64,96,80
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","18-04-2026 17:00:00",22.5687319,88.2797276,NH3,4,4,4
